"","DATE","X","project_id","site_id","datetime","duration","variable","observation","update","meanTemp","minTemp","maxTemp","meanRH","minRH","maxRH","totalPrecipitation","meanWindSpeed","maxWindSpeed","meanTempLag1","minTempLag1","maxTempLag1","meanRHLag1","minRHLag1","maxRHLag1","totalPrecipitationLag1","meanWindSpeedLag1","maxWindSpeedLag1"
"719","2022-03-25",719,"neon4cast","HARV","2022-03-25","P1D","gcc_90",0.34026,0.34026,44.2058823529412,37,57,74.5,39,93,0.26,5.23529411764706,11,38.5,34,42,88.5172413793103,78,93,0.85,5,13
"720","2022-03-26",720,"neon4cast","HARV","2022-03-26","P1D","gcc_90",0.34064,0.34064,40.5,35,50,80.35,43,97,0.13,3.6,10,44.2058823529412,37,57,74.5,39,93,0.26,5.23529411764706,11
"721","2022-03-27",721,"neon4cast","HARV","2022-03-27","P1D","gcc_90",0.34058,0.34058,35.5357142857143,25,43,63.5,43,97,0,9.82142857142857,21,40.5,35,50,80.35,43,97,0.13,3.6,10
"722","2022-03-28",722,"neon4cast","HARV","2022-03-28","P1D","gcc_90",0.34077,0.34077,22.24,16,28,44.96,27,68,0,14.92,23,35.5357142857143,25,43,63.5,43,97,0,9.82142857142857,21
"723","2022-03-29",723,"neon4cast","HARV","2022-03-29","P1D","gcc_90",0.33981,0.33981,25.9166666666667,15,36,39.9166666666667,26,56,0,11.125,22,22.24,16,28,44.96,27,68,0,14.92,23
"724","2022-03-30",724,"neon4cast","HARV","2022-03-30","P1D","gcc_90",0.34033,0.34033,34.3333333333333,17,45,37.0833333333333,22,74,0,6.47826086956522,16,25.9166666666667,15,36,39.9166666666667,26,56,0,11.125,22
"725","2022-03-31",725,"neon4cast","HARV","2022-03-31","P1D","gcc_90",0.34563,0.34563,47.8823529411765,37,61,85.078431372549,46,97,1.05,6.54901960784314,21,34.3333333333333,17,45,37.0833333333333,22,74,0,6.47826086956522,16
"726","2022-04-01",726,"neon4cast","HARV","2022-04-01","P1D","gcc_90",0.34184,0.34184,48.9166666666667,36,56,76.9444444444444,44,97,0.39,9.05555555555556,20,47.8823529411765,37,61,85.078431372549,46,97,1.05,6.54901960784314,21
"727","2022-04-02",727,"neon4cast","HARV","2022-04-02","P1D","gcc_90",0.33921,0.33921,39.7916666666667,31,51,47.2916666666667,22,79,0,8.58333333333333,20,48.9166666666667,36,56,76.9444444444444,44,97,0.39,9.05555555555556,20
"728","2022-04-03",728,"neon4cast","HARV","2022-04-03","P1D","gcc_90",0.34081,0.34081,38.8965517241379,27,51,68.3448275862069,29,93,0.07,4.58620689655172,13,39.7916666666667,31,51,47.2916666666667,22,79,0,8.58333333333333,20
"729","2022-04-04",729,"neon4cast","HARV","2022-04-04","P1D","gcc_90",0.34002,0.34002,42.0740740740741,35,53,60.4444444444444,30,89,0,9.25925925925926,22,38.8965517241379,27,51,68.3448275862069,29,93,0.07,4.58620689655172,13
"730","2022-04-05",730,"neon4cast","HARV","2022-04-05","P1D","gcc_90",0.34095,0.34095,44.25,28,59,59.5,31,92,0,3.20833333333333,9,42.0740740740741,35,53,60.4444444444444,30,89,0,9.25925925925926,22
"731","2022-04-06",731,"neon4cast","HARV","2022-04-06","P1D","gcc_90",0.34148,0.34148,45.0769230769231,37,50,69.6538461538462,55,86,0.01,5.23076923076923,14,44.25,28,59,59.5,31,92,0,3.20833333333333,9
"732","2022-04-07",732,"neon4cast","HARV","2022-04-07","P1D","gcc_90",0.34275,0.34275,44.1666666666667,35,51,71.4722222222222,46,89,0.34,7.27777777777778,18,45.0769230769231,37,50,69.6538461538462,55,86,0.01,5.23076923076923,14
"733","2022-04-08",733,"neon4cast","HARV","2022-04-08","P1D","gcc_90",0.34112,0.34112,45.6363636363636,34,58,83.7818181818182,44,96,1.56,5.65454545454545,11,44.1666666666667,35,51,71.4722222222222,46,89,0.34,7.27777777777778,18
"734","2022-04-09",734,"neon4cast","HARV","2022-04-09","P1D","gcc_90",0.3418,0.3418,40.1960784313725,33,51,88.2156862745098,66,97,0.18,3.43137254901961,18,45.6363636363636,34,58,83.7818181818182,44,96,1.56,5.65454545454545,11
"735","2022-04-10",735,"neon4cast","HARV","2022-04-10","P1D","gcc_90",0.3412,0.3412,38.7037037037037,29,46,68.2962962962963,46,97,0,6.55555555555556,18,40.1960784313725,33,51,88.2156862745098,66,97,0.18,3.43137254901961,18
"736","2022-04-11",736,"neon4cast","HARV","2022-04-11","P1D","gcc_90",0.33935,0.33935,45.9166666666667,28,62,53.5416666666667,25,88,0,5.16666666666667,15,38.7037037037037,29,46,68.2962962962963,46,97,0,6.55555555555556,18
"737","2022-04-12",737,"neon4cast","HARV","2022-04-12","P1D","gcc_90",0.34164,0.34164,54.25,43,67,58.625,34,89,0.03,6.5,15,45.9166666666667,28,62,53.5416666666667,25,88,0,5.16666666666667,15
"738","2022-04-13",738,"neon4cast","HARV","2022-04-13","P1D","gcc_90",0.34222,0.34222,55.9583333333333,35,73,53.7083333333333,20,89,0,6.25,18,54.25,43,67,58.625,34,89,0.03,6.5,15
"739","2022-04-14",739,"neon4cast","HARV","2022-04-14","P1D","gcc_90",0.34248,0.34248,52.0967741935484,47,61,72.8064516129032,53,93,0.1,5.46666666666667,13,55.9583333333333,35,73,53.7083333333333,20,89,0,6.25,18
"740","2022-04-15",740,"neon4cast","HARV","2022-04-15","P1D","gcc_90",0.34055,0.34055,49.7096774193548,35,65,55.0322580645161,14,97,0,7.48387096774194,17,52.0967741935484,47,61,72.8064516129032,53,93,0.1,5.46666666666667,13
"741","2022-04-16",741,"neon4cast","HARV","2022-04-16","P1D","gcc_90",0.34307,0.34307,49.7931034482759,41,62,65.2068965517241,40,93,0.86,9,17,49.7096774193548,35,65,55.0322580645161,14,97,0,7.48387096774194,17
"742","2022-04-17",742,"neon4cast","HARV","2022-04-17","P1D","gcc_90",0.34157,0.34157,37.5806451612903,28,46,69.5161290322581,34,96,0.01,7.12903225806452,20,49.7931034482759,41,62,65.2068965517241,40,93,0.86,9,17
"743","2022-04-18",743,"neon4cast","HARV","2022-04-18","P1D","gcc_90",0.34134,0.34134,43.4583333333333,25,57,52.8333333333333,20,92,0,6.58333333333333,16,37.5806451612903,28,46,69.5161290322581,34,96,0.01,7.12903225806452,20
"744","2022-04-19",744,"neon4cast","HARV","2022-04-19","P1D","gcc_90",0.34177,0.34177,44.8490566037736,39,52,79.9056603773585,49,96,1.69,10.1153846153846,18,43.4583333333333,25,57,52.8333333333333,20,92,0,6.58333333333333,16
"745","2022-04-20",745,"neon4cast","HARV","2022-04-20","P1D","gcc_90",0.34119,0.34119,43.25,30,52,52.5833333333333,31,85,0,10.3333333333333,22,44.8490566037736,39,52,79.9056603773585,49,96,1.69,10.1153846153846,18
"746","2022-04-21",746,"neon4cast","HARV","2022-04-21","P1D","gcc_90",0.3421,0.3421,45.9583333333333,27,60,56.875,27,89,0,9.25,22,43.25,30,52,52.5833333333333,31,85,0,10.3333333333333,22
"747","2022-04-22",747,"neon4cast","HARV","2022-04-22","P1D","gcc_90",0.33985,0.33985,50.5,36,61,52.4583333333333,26,89,0,8.79166666666667,20,45.9583333333333,27,60,56.875,27,89,0,9.25,22
"748","2022-04-23",748,"neon4cast","HARV","2022-04-23","P1D","gcc_90",0.34252,0.34252,48.75,29,64,46.125,12,89,0,5.16666666666667,14,50.5,36,61,52.4583333333333,26,89,0,8.79166666666667,20
"749","2022-04-24",749,"neon4cast","HARV","2022-04-24","P1D","gcc_90",0.34315,0.34315,48.1666666666667,39,56,47,27,79,0,3.95833333333333,10,48.75,29,64,46.125,12,89,0,5.16666666666667,14
"750","2022-04-25",750,"neon4cast","HARV","2022-04-25","P1D","gcc_90",0.34261,0.34261,51.7083333333333,35,66,48.1666666666667,22,93,0.03,6.58333333333333,15,48.1666666666667,39,56,47,27,79,0,3.95833333333333,10
"751","2022-04-26",751,"neon4cast","HARV","2022-04-26","P1D","gcc_90",0.34482,0.34482,51.2033898305085,49,54,83.3898305084746,38,96,0.91,4.28813559322034,9,51.7083333333333,35,66,48.1666666666667,22,93,0.03,6.58333333333333,15
"752","2022-04-27",752,"neon4cast","HARV","2022-04-27","P1D","gcc_90",0.34296,0.34296,47.09375,40,53,66.15625,39,96,0.03,10.59375,22,51.2033898305085,49,54,83.3898305084746,38,96,0.91,4.28813559322034,9
"753","2022-04-28",753,"neon4cast","HARV","2022-04-28","P1D","gcc_90",0.34209,0.34209,42.3333333333333,37,50,39,20,57,0,16.5,26,47.09375,40,53,66.15625,39,96,0.03,10.59375,22
"754","2022-04-29",754,"neon4cast","HARV","2022-04-29","P1D","gcc_90",0.34043,0.34043,44.3333333333333,33,56,30.0833333333333,14,66,0,12.7083333333333,23,42.3333333333333,37,50,39,20,57,0,16.5,26
"755","2022-04-30",755,"neon4cast","HARV","2022-04-30","P1D","gcc_90",0.34051,0.34051,45.5416666666667,27,62,50.4583333333333,24,85,0,6.91666666666667,17,44.3333333333333,33,56,30.0833333333333,14,66,0,12.7083333333333,23
"756","2022-05-01",756,"neon4cast","HARV","2022-05-01","P1D","gcc_90",0.34008,0.34008,51.375,30,70,52.4166666666667,19,92,0,2.45833333333333,10,45.5416666666667,27,62,50.4583333333333,24,85,0,6.91666666666667,17
"757","2022-05-02",757,"neon4cast","HARV","2022-05-02","P1D","gcc_90",0.34385,0.34385,47.8387096774194,36,58,77.2903225806452,42,93,0.38,3.45161290322581,10,51.375,30,70,52.4166666666667,19,92,0,2.45833333333333,10
"758","2022-05-03",758,"neon4cast","HARV","2022-05-03","P1D","gcc_90",0.34415,0.34415,49.15,45,54,83.525,72,96,0.03,3.5,8,47.8387096774194,36,58,77.2903225806452,42,93,0.38,3.45161290322581,10
"759","2022-05-04",759,"neon4cast","HARV","2022-05-04","P1D","gcc_90",0.34826,0.34826,51.3913043478261,48,54,89.4565217391304,83,93,0.31,2.52173913043478,11,49.15,45,54,83.525,72,96,0.03,3.5,8
"760","2022-05-05",760,"neon4cast","HARV","2022-05-05","P1D","gcc_90",0.34146,0.34146,51.5384615384615,42,69,71.3846153846154,17,100,0,4.12820512820513,15,51.3913043478261,48,54,89.4565217391304,83,93,0.31,2.52173913043478,11
"761","2022-05-06",761,"neon4cast","HARV","2022-05-06","P1D","gcc_90",0.34348,0.34348,53.25,43,63,59.4166666666667,27,89,0,0.75,3,51.5384615384615,42,69,71.3846153846154,17,100,0,4.12820512820513,15
"762","2022-05-07",762,"neon4cast","HARV","2022-05-07","P1D","gcc_90",0.34329,0.34329,49.2083333333333,44,53,38.2083333333333,24,86,0,11.3333333333333,20,53.25,43,63,59.4166666666667,27,89,0,0.75,3
"763","2022-05-08",763,"neon4cast","HARV","2022-05-08","P1D","gcc_90",0.34292,0.34292,47.7916666666667,34,58,42.9583333333333,21,79,0,9,17,49.2083333333333,44,53,38.2083333333333,24,86,0,11.3333333333333,20
"764","2022-05-09",764,"neon4cast","HARV","2022-05-09","P1D","gcc_90",0.34084,0.34084,50.6666666666667,28,67,36.75,8,89,0,7.58333333333333,21,47.7916666666667,34,58,42.9583333333333,21,79,0,9,17
"765","2022-05-10",765,"neon4cast","HARV","2022-05-10","P1D","gcc_90",0.34135,0.34135,52.7083333333333,33,69,40.0833333333333,19,75,0,7.16666666666667,20,50.6666666666667,28,67,36.75,8,89,0,7.58333333333333,21
"766","2022-05-11",766,"neon4cast","HARV","2022-05-11","P1D","gcc_90",0.3422,0.3422,58.125,32,77,48.7083333333333,18,89,0,4.83333333333333,14,52.7083333333333,33,69,40.0833333333333,19,75,0,7.16666666666667,20
"767","2022-05-12",767,"neon4cast","HARV","2022-05-12","P1D","gcc_90",0.34896,0.34896,65.75,43,82,64.1666666666667,41,96,0,3.86363636363636,11,58.125,32,77,48.7083333333333,18,89,0,4.83333333333333,14
"768","2022-05-13",768,"neon4cast","HARV","2022-05-13","P1D","gcc_90",0.35718,0.35718,65.9268292682927,54,83,79.5121951219512,44,97,0,3.95121951219512,14,65.75,43,82,64.1666666666667,41,96,0,3.86363636363636,11
"769","2022-05-14",769,"neon4cast","HARV","2022-05-14","P1D","gcc_90",0.37026,0.37026,71.65625,64,84,72.3125,43,93,0,6.59375,18,65.9268292682927,54,83,79.5121951219512,44,97,0,3.95121951219512,14
"770","2022-05-15",770,"neon4cast","HARV","2022-05-15","P1D","gcc_90",0.38458,0.38458,68.28125,62,79,77.875,50,93,0.01,5.32258064516129,11,71.65625,64,84,72.3125,43,93,0,6.59375,18
"771","2022-05-16",771,"neon4cast","HARV","2022-05-16","P1D","gcc_90",0.40039,0.40039,66,59,84,81.5853658536585,43,97,1.72,7.78048780487805,23,68.28125,62,79,77.875,50,93,0.01,5.32258064516129,11
"772","2022-05-17",772,"neon4cast","HARV","2022-05-17","P1D","gcc_90",0.40397,0.40397,60.4583333333333,54,68,54.125,33,78,0,12.6818181818182,21,66,59,84,81.5853658536585,43,97,1.72,7.78048780487805,23
"773","2022-05-18",773,"neon4cast","HARV","2022-05-18","P1D","gcc_90",0.40505,0.40505,57.9166666666667,47,71,42.5833333333333,14,77,0,7.5,18,60.4583333333333,54,68,54.125,33,78,0,12.6818181818182,21
"774","2022-05-19",774,"neon4cast","HARV","2022-05-19","P1D","gcc_90",0.44146,0.44146,52.7755102040816,48,56,89.7551020408163,64,97,0.27,4.06122448979592,13,57.9166666666667,47,71,42.5833333333333,14,77,0,7.5,18
"775","2022-05-20",775,"neon4cast","HARV","2022-05-20","P1D","gcc_90",0.42209,0.42209,55.5434782608696,45,77,84.6739130434783,47,100,0,4.1304347826087,15,52.7755102040816,48,56,89.7551020408163,64,97,0.27,4.06122448979592,13
"776","2022-05-21",776,"neon4cast","HARV","2022-05-21","P1D","gcc_90",0.44429,0.44429,68.8,62,87,84.55,48,97,0,4,13,55.5434782608696,45,77,84.6739130434783,47,100,0,4.1304347826087,15
"777","2022-05-22",777,"neon4cast","HARV","2022-05-22","P1D","gcc_90",0.45285,0.45285,69.728813559322,61,92,84.3389830508475,30,100,0.8,5.30508474576271,30,68.8,62,87,84.55,48,97,0,4,13
"778","2022-05-23",778,"neon4cast","HARV","2022-05-23","P1D","gcc_90",0.44695,0.44695,61.3571428571429,52,70,59.5714285714286,27,87,0,10.5357142857143,18,69.728813559322,61,92,84.3389830508475,30,100,0.8,5.30508474576271,30
"779","2022-05-24",779,"neon4cast","HARV","2022-05-24","P1D","gcc_90",0.44658,0.44658,59.5416666666667,48,70,52.0416666666667,32,77,0,4.39130434782609,9,61.3571428571429,52,70,59.5714285714286,27,87,0,10.5357142857143,18
"780","2022-05-25",780,"neon4cast","HARV","2022-05-25","P1D","gcc_90",0.44337,0.44337,60.96,46,75,61.72,39,93,0,5.52,11,59.5416666666667,48,70,52.0416666666667,32,77,0,4.39130434782609,9
"781","2022-05-26",781,"neon4cast","HARV","2022-05-26","P1D","gcc_90",0.44237,0.44237,62.5384615384615,51,72,56.8846153846154,29,77,0,10.3076923076923,20,60.96,46,75,61.72,39,93,0,5.52,11
"782","2022-05-27",782,"neon4cast","HARV","2022-05-27","P1D","gcc_90",0.45779,0.45779,68.0555555555556,62,77,80.2777777777778,62,93,0,10.1666666666667,18,62.5384615384615,51,72,56.8846153846154,29,77,0,10.3076923076923,20
"783","2022-05-28",783,"neon4cast","HARV","2022-05-28","P1D","gcc_90",0.47038,0.47038,64.3333333333333,52,72,89.4166666666667,76,100,1.38,5.65,13,68.0555555555556,62,77,80.2777777777778,62,93,0,10.1666666666667,18
"784","2022-05-29",784,"neon4cast","HARV","2022-05-29","P1D","gcc_90",0.43044,0.43044,58.825,50,76,79.425,32,100,0,1.625,9,64.3333333333333,52,72,89.4166666666667,76,100,1.38,5.65,13
"785","2022-05-30",785,"neon4cast","HARV","2022-05-30","P1D","gcc_90",0.45264,0.45264,70.32,51,87,64.12,31,93,0,4.24,13,58.825,50,76,79.425,32,100,0,1.625,9
"786","2022-05-31",786,"neon4cast","HARV","2022-05-31","P1D","gcc_90",0.45983,0.45983,71.6896551724138,60,89,66.2758620689655,38,90,0.04,5.93103448275862,18,70.32,51,87,64.12,31,93,0,4.24,13
"787","2022-06-01",787,"neon4cast","HARV","2022-06-01","P1D","gcc_90",0.46176,0.46176,60.2258064516129,56,65,69.8709677419355,58,81,0.01,5.80645161290323,11,71.6896551724138,60,89,66.2758620689655,38,90,0.04,5.93103448275862,18
"788","2022-06-02",788,"neon4cast","HARV","2022-06-02","P1D","gcc_90",0.45896,0.45896,62.8235294117647,56,77,76.0882352941177,50,90,0,5.29411764705882,16,60.2258064516129,56,65,69.8709677419355,58,81,0.01,5.80645161290323,11
"789","2022-06-03",789,"neon4cast","HARV","2022-06-03","P1D","gcc_90",0.46574,0.46574,63.0697674418605,57,80,78.8837209302326,23,100,0.03,3.32558139534884,13,62.8235294117647,56,77,76.0882352941177,50,90,0,5.29411764705882,16
"790","2022-06-04",790,"neon4cast","HARV","2022-06-04","P1D","gcc_90",0.45449,0.45449,61.7857142857143,53,81,70.0952380952381,22,97,0,3.69047619047619,16,63.0697674418605,57,80,78.8837209302326,23,100,0.03,3.32558139534884,13
"791","2022-06-05",791,"neon4cast","HARV","2022-06-05","P1D","gcc_90",0.44917,0.44917,61.4583333333333,46,74,50.3333333333333,23,89,0,5.33333333333333,14,61.7857142857143,53,81,70.0952380952381,22,97,0,3.69047619047619,16
"792","2022-06-06",792,"neon4cast","HARV","2022-06-06","P1D","gcc_90",0.45013,0.45013,64.4166666666667,45,80,59.0416666666667,26,93,0,2,9,61.4583333333333,46,74,50.3333333333333,23,89,0,5.33333333333333,14
"793","2022-06-07",793,"neon4cast","HARV","2022-06-07","P1D","gcc_90",0.44872,0.44872,66.68,53,77,64.96,32,93,0.1,8.6,18,64.4166666666667,45,80,59.0416666666667,26,93,0,2,9
"794","2022-06-08",794,"neon4cast","HARV","2022-06-08","P1D","gcc_90",0.45586,0.45586,65.7948717948718,59,76,78.4102564102564,41,97,0.37,9.12820512820513,16,66.68,53,77,64.96,32,93,0.1,8.6,18
"795","2022-06-09",795,"neon4cast","HARV","2022-06-09","P1D","gcc_90",0.47034,0.47034,63.304347826087,57,75,82.1739130434783,54,94,2.65,6.5,20,65.7948717948718,59,76,78.4102564102564,41,97,0.37,9.12820512820513,16
"796","2022-06-10",796,"neon4cast","HARV","2022-06-10","P1D","gcc_90",0.44684,0.44684,64.5833333333333,53,76,58.5833333333333,34,89,0,6.66666666666667,16,63.304347826087,57,75,82.1739130434783,54,94,2.65,6.5,20
"797","2022-06-11",797,"neon4cast","HARV","2022-06-11","P1D","gcc_90",0.44604,0.44604,63,48,76,64.625,32,93,0,3.04166666666667,10,64.5833333333333,53,76,58.5833333333333,34,89,0,6.66666666666667,16
"798","2022-06-12",798,"neon4cast","HARV","2022-06-12","P1D","gcc_90",0.45171,0.45171,65.7333333333333,50,77,74.4333333333333,42,93,0.04,6.4,15,63,48,76,64.625,32,93,0,3.04166666666667,10
"799","2022-06-13",799,"neon4cast","HARV","2022-06-13","P1D","gcc_90",0.4518,0.4518,71.3939393939394,61,83,64.3939393939394,17,94,0,6.87878787878788,15,65.7333333333333,50,77,74.4333333333333,42,93,0.04,6.4,15
"800","2022-06-14",800,"neon4cast","HARV","2022-06-14","P1D","gcc_90",0.44228,0.44228,67.3333333333333,51,81,60.375,32,93,0,5.33333333333333,15,71.3939393939394,61,83,64.3939393939394,17,94,0,6.87878787878788,15
"801","2022-06-15",801,"neon4cast","HARV","2022-06-15","P1D","gcc_90",0.44762,0.44762,68.8333333333333,53,82,63.3333333333333,38,93,0,4.26086956521739,8,67.3333333333333,51,81,60.375,32,93,0,5.33333333333333,15
"802","2022-06-16",802,"neon4cast","HARV","2022-06-16","P1D","gcc_90",0.45306,0.45306,66.4,59,73,73.3666666666667,55,93,0,11.4,20,68.8333333333333,53,82,63.3333333333333,38,93,0,4.26086956521739,8
"803","2022-06-17",803,"neon4cast","HARV","2022-06-17","P1D","gcc_90",0.45712,0.45712,72.4642857142857,65,84,63.6428571428571,29,91,0.06,10.4642857142857,20,66.4,59,73,73.3666666666667,55,93,0,11.4,20
"804","2022-06-18",804,"neon4cast","HARV","2022-06-18","P1D","gcc_90",0.44947,0.44947,59.2083333333333,50,70,61.7916666666667,46,86,0.13,13,18,72.4642857142857,65,84,63.6428571428571,29,91,0.06,10.4642857142857,20
"805","2022-06-19",805,"neon4cast","HARV","2022-06-19","P1D","gcc_90",0.44173,0.44173,57.125,48,65,57.875,33,86,0.01,9.5,22,59.2083333333333,50,70,61.7916666666667,46,86,0.13,13,18
"806","2022-06-20",806,"neon4cast","HARV","2022-06-20","P1D","gcc_90",0.42482,0.42482,61.6666666666667,42,78,55.5416666666667,23,93,0,5.625,18,57.125,48,65,57.875,33,86,0.01,9.5,22
"807","2022-06-21",807,"neon4cast","HARV","2022-06-21","P1D","gcc_90",0.44224,0.44224,63.2916666666667,47,75,63,32,93,0.03,2.95833333333333,10,61.6666666666667,42,78,55.5416666666667,23,93,0,5.625,18
"808","2022-06-22",808,"neon4cast","HARV","2022-06-22","P1D","gcc_90",0.46032,0.46032,59.5,57,63,90.8666666666667,84,100,0.59,2.63333333333333,7,63.2916666666667,47,75,63,32,93,0.03,2.95833333333333,10
"809","2022-06-23",809,"neon4cast","HARV","2022-06-23","P1D","gcc_90",0.45035,0.45035,60.9827586206897,54,76,86.1379310344828,50,100,0.03,4.79310344827586,18,59.5,57,63,90.8666666666667,84,100,0.59,2.63333333333333,7
"810","2022-06-24",810,"neon4cast","HARV","2022-06-24","P1D","gcc_90",0.44417,0.44417,68.9642857142857,60,84,73.7857142857143,37,97,0,2.55555555555556,13,60.9827586206897,54,76,86.1379310344828,50,100,0.03,4.79310344827586,18
"811","2022-06-25",811,"neon4cast","HARV","2022-06-25","P1D","gcc_90",0.42406,0.42406,71.8518518518518,55,89,67,30,97,0,1.85185185185185,6,68.9642857142857,60,84,73.7857142857143,37,97,0,2.55555555555556,13
"812","2022-06-26",812,"neon4cast","HARV","2022-06-26","P1D","gcc_90",0.42463,0.42463,76.64,61,90,60.52,31,93,0,6.125,14,71.8518518518518,55,89,67,30,97,0,1.85185185185185,6
"813","2022-06-27",813,"neon4cast","HARV","2022-06-27","P1D","gcc_90",0.46285,0.46285,70.7241379310345,55,77,72.8275862068966,49,94,0.11,7.55172413793103,15,76.64,61,90,60.52,31,93,0,6.125,14
"814","2022-06-28",814,"neon4cast","HARV","2022-06-28","P1D","gcc_90",0.43851,0.43851,65.5833333333333,51,78,62.9583333333333,35,92,0,3.25,9,70.7241379310345,55,77,72.8275862068966,49,94,0.11,7.55172413793103,15
"815","2022-06-29",815,"neon4cast","HARV","2022-06-29","P1D","gcc_90",0.43665,0.43665,68.1153846153846,51,82,62.9259259259259,31,93,0,4.37037037037037,15,65.5833333333333,51,78,62.9583333333333,35,92,0,3.25,9
"816","2022-06-30",816,"neon4cast","HARV","2022-06-30","P1D","gcc_90",0.43219,0.43219,64.1714285714286,54,81,70.9428571428571,28,100,0,2.85714285714286,15,68.1153846153846,51,82,62.9259259259259,31,93,0,4.37037037037037,15
"817","2022-07-01",817,"neon4cast","HARV","2022-07-01","P1D","gcc_90",0.43295,0.43295,76.4583333333333,57,93,62.25,26,90,0,6.58333333333333,14,64.1714285714286,54,81,70.9428571428571,28,100,0,2.85714285714286,15
"818","2022-07-02",818,"neon4cast","HARV","2022-07-02","P1D","gcc_90",0.45411,0.45411,70.8648648648649,62,83,83.2162162162162,55,97,0.1,4.24324324324324,16,76.4583333333333,57,93,62.25,26,90,0,6.58333333333333,14
"819","2022-07-03",819,"neon4cast","HARV","2022-07-03","P1D","gcc_90",0.44733,0.44733,68.625,60,84,66.3125,24,100,0,4.21875,13,70.8648648648649,62,83,83.2162162162162,55,97,0.1,4.24324324324324,16
"820","2022-07-04",820,"neon4cast","HARV","2022-07-04","P1D","gcc_90",0.43022,0.43022,68.2916666666667,51,83,56.4583333333333,25,93,0,3.73913043478261,13,68.625,60,84,66.3125,24,100,0,4.21875,13
"821","2022-07-05",821,"neon4cast","HARV","2022-07-05","P1D","gcc_90",0.44784,0.44784,66.8378378378378,58,74,83.3243243243243,66,94,0.97,7.72972972972973,17,68.2916666666667,51,83,56.4583333333333,25,93,0,3.73913043478261,13
"822","2022-07-06",822,"neon4cast","HARV","2022-07-06","P1D","gcc_90",0.45034,0.45034,71,59,78,76.0666666666667,45,93,0.04,8.56666666666667,17,66.8378378378378,58,74,83.3243243243243,66,94,0.97,7.72972972972973,17
"823","2022-07-07",823,"neon4cast","HARV","2022-07-07","P1D","gcc_90",0.43871,0.43871,68,53,80,67,41,97,0,4.53846153846154,11,71,59,78,76.0666666666667,45,93,0.04,8.56666666666667,17
"824","2022-07-08",824,"neon4cast","HARV","2022-07-08","P1D","gcc_90",0.43838,0.43838,73.5,62,84,63.75,37,90,0,4.70833333333333,11,68,53,80,67,41,97,0,4.53846153846154,11
"825","2022-07-09",825,"neon4cast","HARV","2022-07-09","P1D","gcc_90",0.41873,0.41873,68.9583333333333,53,81,52.5416666666667,20,90,0,4.83333333333333,10,73.5,62,84,63.75,37,90,0,4.70833333333333,11
"826","2022-07-10",826,"neon4cast","HARV","2022-07-10","P1D","gcc_90",0.41991,0.41991,65.5,47,81,56,22,93,0,2.125,10,68.9583333333333,53,81,52.5416666666667,20,90,0,4.83333333333333,10
"827","2022-07-11",827,"neon4cast","HARV","2022-07-11","P1D","gcc_90",0.43222,0.43222,71.6,51,86,60,30,92,0,8.6,17,65.5,47,81,56,22,93,0,2.125,10
"828","2022-07-12",828,"neon4cast","HARV","2022-07-12","P1D","gcc_90",0.43905,0.43905,74.7307692307692,66,87,67.8076923076923,50,90,0,10.2692307692308,22,71.6,51,86,60,30,92,0,8.6,17
"829","2022-07-13",829,"neon4cast","HARV","2022-07-13","P1D","gcc_90",0.43332,0.43332,74,62,86,63.8461538461538,32,94,0.44,2.91666666666667,9,74.7307692307692,66,87,67.8076923076923,50,90,0,10.2692307692308,22
"830","2022-07-14",830,"neon4cast","HARV","2022-07-14","P1D","gcc_90",0.44721,0.44721,69.741935483871,60,83,76.4838709677419,40,96,0.12,2.6,14,74,62,86,63.8461538461538,32,94,0.44,2.91666666666667,9
"831","2022-07-15",831,"neon4cast","HARV","2022-07-15","P1D","gcc_90",0.43267,0.43267,65.5882352941177,54,83,71.4117647058823,27,97,0,1.79411764705882,10,69.741935483871,60,83,76.4838709677419,40,96,0.12,2.6,14
"832","2022-07-16",832,"neon4cast","HARV","2022-07-16","P1D","gcc_90",0.436,0.436,69.6923076923077,57,81,71.2307692307692,45,93,0,3.80769230769231,11,65.5882352941177,54,83,71.4117647058823,27,97,0,1.79411764705882,10
"833","2022-07-17",833,"neon4cast","HARV","2022-07-17","P1D","gcc_90",0.43407,0.43407,69.9047619047619,61,88,79.5238095238095,39,100,0,3.0952380952381,15,69.6923076923077,57,81,71.2307692307692,45,93,0,3.80769230769231,11
"834","2022-07-18",834,"neon4cast","HARV","2022-07-18","P1D","gcc_90",0.45423,0.45423,73.5857142857143,66,76,90.4857142857143,82,94,2.76,7.77142857142857,16,69.9047619047619,61,88,79.5238095238095,39,100,0,3.0952380952381,15
"835","2022-07-19",835,"neon4cast","HARV","2022-07-19","P1D","gcc_90",0.43715,0.43715,78.1153846153846,69,89,65.0769230769231,39,91,0,8.5,18,73.5857142857143,66,76,90.4857142857143,82,94,2.76,7.77142857142857,16
"836","2022-07-20",836,"neon4cast","HARV","2022-07-20","P1D","gcc_90",0.43213,0.43213,79.75,66,92,69.75,43,93,0.01,3.83333333333333,11,78.1153846153846,69,89,65.0769230769231,39,91,0,8.5,18
"837","2022-07-21",837,"neon4cast","HARV","2022-07-21","P1D","gcc_90",0.43971,0.43971,75.8775510204082,69,91,82.4081632653061,52,96,4.09,6.22916666666667,37,79.75,66,92,69.75,43,93,0.01,3.83333333333333,11
