"","uf","date","epiweek","cases","minTemp","medTemp","maxTemp","minPrecip","medPrecip","maxPrecip","minPressure","medPressure","maxPressure","minRH","medRH","maxRH","meanRainyDays","meanThermalRange","enso","iod","pdo","population","test"
"1013","PR",2013-02-24,201309,4018,15.5400857142857,23.5061428571429,30.0074571428571,0.0033,11.756,137.2132,0.877442857142857,0.940428571428572,0.992685714285714,58.7166142857143,80.3578571428571,97.8833714285714,6.89974937343358,7.51442080200501,-0.73515,-0.562871,-2.08146,10907043,"Y"
"1014","PR",2013-03-03,201310,4585,16.5191714285714,24.1050142857143,31.4979571428571,0,16.4482,160.2957,0.878214285714286,0.941085714285714,0.992685714285714,59.1767857142857,84.0511285714286,98.9147428571429,6.9749373433584,7.31571757966344,-0.593175,-0.704097,-1.641679,10907043,"Y"
"1015","PR",2013-04-07,201315,4628,14.2342,21.6896428571429,27.1558285714286,0.0887,25.5688,154.4777,0.877657142857143,0.940842857142857,0.994114285714286,67.3632428571429,84.8667285714286,99.218,7,5.96306004296455,-0.645114,-0.673457,-1.059404,10907043,"Y"
"1016","PR",2013-04-14,201316,4428,7.07827142857143,18.0822142857143,25.9754142857143,0,3.492,88.9483,0.880114285714286,0.943457142857143,0.995685714285714,43.8085857142857,73.0297,97.1792,2.01503759398496,10.7361326530612,-0.678317,-0.851822,-1.063438,10907043,"Y"
"1017","PR",2013-05-12,201320,1349,11.1804142857143,19.4067142857143,27.8669285714286,3e-04,12.1081,139.4833,0.880585714285714,0.943971428571429,0.997414285714286,46.8726857142857,80.9489285714286,97.7641571428571,6.26315789473684,7.46517325456498,-0.85837,-1.14831,-0.948203,10907043,"Y"
"1018","PR",2013-05-19,201321,927,11.8685,18.5911714285714,24.7115857142857,0.3539,20.4185,95.6199,0.879657142857143,0.943471428571429,0.996714285714286,61.7030142857143,88.1720857142857,99.5051714285714,6.88972431077694,5.52142857142857,-0.876341,-1.724461,-0.807793,10907043,"Y"
"1019","PR",2013-06-16,201325,198,9.7929,16.3631857142857,23.1531285714286,3.4713,59.8323,245.5206,0.8768,0.941842857142857,0.995371428571429,68.9024285714286,90.5552571428571,99.6043714285714,6.98245614035088,5.53927740780523,-0.79733,-0.75827,-0.940816,10907043,"Y"
"1020","PR",2013-06-23,201326,99,10.3220714285714,16.6438,23.9052,3.3387,62.0149,293.0068,0.8787,0.943085714285714,0.997014285714286,73.8997,91.8219142857143,99.6824285714286,6.99749373433584,4.70516849266022,-0.638211,-0.678665,-0.920296,10907043,"Y"
"1021","PR",2013-06-30,201327,93,9.75841428571429,17.8177285714286,24.4928857142857,0.0012,7.5858,69.6421,0.881642857142857,0.945385714285714,1.00055714285714,62.5489857142857,83.5328571428571,98.8162142857143,4.21553884711779,6.98909158610813,-0.732108,-0.909862,-0.790455,10907043,"Y"
"1022","PR",2013-07-28,201331,26,7.01691428571429,17.2422571428571,26.4974571428571,0,0.0042,3.878,0.881628571428571,0.945628571428571,0.998842857142857,44.6461428571429,73.9234857142857,97.4831285714286,0.566416040100251,12.4430135338346,-0.481633,-0.22133,-0.57746,10907043,"Y"
"1023","PR",2013-08-04,201332,12,10.6650285714286,19.4242428571429,27.8604142857143,0,2.2199,125.9078,0.878285714285714,0.942271428571429,0.996385714285714,47.4353714285714,72.6362714285714,97.5126857142857,4.10526315789474,9.45951439312567,-0.534139,-0.673998,-0.761468,10907043,"Y"
"1024","PR",2013-08-11,201333,21,4.03148571428571,13.1389142857143,22.1600428571429,0,2.3744,74.9871,0.880742857142857,0.945857142857143,0.999942857142857,41.1990428571429,69.4678428571429,95.0974571428571,4.41102756892231,10.5211716433942,-0.607633,-0.792,-0.705332,10907043,"Y"
"1025","PR",2013-09-15,201338,20,10.5778428571429,19.9734142857143,29.4436142857143,0.0069,23.6092,162.1026,0.875957142857143,0.9411,0.9953,43.9225142857143,70.1776142857143,96.4734,6.11278195488722,9.02382230576441,-0.552386,-1.327441,-0.586488,10907043,"Y"
"1026","PR",2013-10-13,201342,34,12.5940428571429,20.9938142857143,28.7143,0.014,15.3507,193.6231,0.877414285714286,0.940742857142857,0.994057142857143,53.9529,79.3730285714286,99.1310142857143,6.95488721804511,8.36715427855353,-0.440748,-0.945042,-0.349437,10907043,"Y"
"1027","PR",2013-10-20,201343,39,14.0027428571429,22.9764857142857,31.4376857142857,0,9.4033,124.0112,0.877214285714286,0.940128571428571,0.994957142857143,52.2016142857143,77.0978,98.3002,6.20300751879699,8.76384217687075,-0.329951,-0.871592,-0.27416,10907043,"Y"
"1028","PR",2013-10-27,201344,58,11.2453857142857,22.0018285714286,30.1974857142857,0,2.4583,30.5171,0.8779,0.940728571428571,0.9964,43.6955571428571,66.1217857142857,95.9308285714286,5.2406015037594,10.2013293591121,-0.268689,-0.860476,-0.34968,10907043,"Y"
"1029","PR",2013-11-24,201348,82,14.8952714285714,23.0860428571429,30.7259285714286,0,5.2169,99.5648,0.875671428571429,0.938242857142857,0.9922,51.8852571428571,76.8675857142857,99.1882714285714,7,7.809325349087,-0.300233,-0.046591,-0.10828,10907043,"Y"
"1030","PR",2013-12-01,201349,104,15.5077,24.6876714285714,33.0838142857143,0,9.0981,166.957,0.875371428571429,0.938557142857143,0.9913,47.4690285714286,75.7587142857143,98.3075714285714,6.9874686716792,8.83861056211958,-0.271957,-0.033809,-0.25905,10907043,"Y"
"1031","PR",2013-12-08,201350,110,15.8039857142857,23.7404142857143,30.4204,0.0231,9.8802,96.1281,0.876114285714286,0.938414285714286,0.991485714285714,55.2684428571429,76.8263714285714,97.8803857142857,6.96491228070175,7.58033895452918,-0.339915,-0.131623,-0.415368,10907043,"Y"
"1032","PR",2013-12-29,201401,220,18.2866714285714,24.3782571428571,31.2646428571429,0.0929,36.721,179.3782,0.874571428571429,0.937842857142857,0.987771428571429,59.4704428571429,87.1285,99.2499,7,6.05355563909774,-0.507722,-0.404661,-0.318055,10907043,"Y"
"1033","PR",2014-01-05,201402,297,16.1928142857143,24.4435142857143,31.8023571428571,0,13.1915,105.8925,0.878528571428571,0.941,0.992985714285714,53.1701,81.0176428571429,99.5567714285714,7,7.9386000358038,-0.433217,-0.542931,-0.267996,11003738,"Y"
"1034","PR",2014-01-12,201403,312,16.2730285714286,23.0336,29.2473714285714,0.0103,28.4836,164.2257,0.878957142857143,0.942257142857143,0.993085714285714,60.1889,86.0729571428571,99.3734428571429,7,6.8160790905836,-0.390568,-0.284453,-0.301865,11003738,"Y"
"1035","PR",2014-02-09,201407,743,16.4565285714286,26.0268285714286,32.6860571428571,0.0046,15.0399,112.8995,0.877714285714286,0.939842857142857,0.991785714285714,37.6858714285714,66.8468142857143,98.2239714285714,6.94987468671679,8.40287755102041,-0.099973,0.138643,-0.144153,11003738,"Y"
"1036","PR",2014-02-16,201408,812,14.5439571428571,23.5351571428571,30.0477142857143,3e-04,13.8524,220.9744,0.878771428571429,0.940542857142857,0.994857142857143,51.0208857142857,71.6251857142857,98.8306428571428,6.97243107769424,7.36183555316864,-0.041546,0.183588,-0.21323,11003738,"Y"
"1037","PR",2014-02-23,201409,819,15.3003285714286,22.6499714285714,28.1975428571429,0.2564,28.4451,154.9574,0.876314285714286,0.939671428571429,0.990185714285714,62.1818571428571,84.0952857142857,99.1148857142857,6.83959899749373,6.32874858575009,0.164165,0.222894,0.338027,11003738,"Y"
"1038","PR",2014-03-23,201413,1368,13.4417285714286,21.8669,28.8582571428571,0,0.7729,41.6588,0.880842857142857,0.9435,0.997971428571429,51.4621,73.6795571428571,97.7242857142857,6.35087719298246,8.31333598281418,0.781855,0.465171,0.401933,11003738,"Y"
"1039","PR",2014-03-30,201414,1409,15.7879714285714,22.973,29.4266285714286,2e-04,14.8138,145.3292,0.880542857142857,0.942714285714286,0.995414285714286,61.0278857142857,81.0545285714286,99.1482,6.98997493734336,6.72341872538489,0.722581,0.348106,0.137827,11003738,"Y"
"1040","PR",2014-04-27,201418,1347,10.5693571428571,18.9087428571429,26.6044857142857,0,13.7734,100.7272,0.878342857142857,0.943228571428571,0.997885714285714,47.2267,75.9317428571429,97.3189714285714,4.27568922305764,8.21273931256713,0.884963,-0.204988,0.283914,11003738,"Y"
"1041","PR",2014-05-04,201419,1245,11.9996571428571,20.2248428571429,27.6586,0,0.4173,27.2984,0.880371428571429,0.943557142857143,0.996014285714286,41.5842142857143,78.1365285714286,97.6270285714286,4.28320802005013,8.30308213390619,0.852227,-0.062498,0.655536,11003738,"Y"
"1042","PR",2014-05-11,201420,1120,11.2035285714286,19.1437285714286,26.8093428571429,0,3.7846,36.829,0.880542857142857,0.943828571428571,0.997757142857143,42.5261571428571,79.9177285714286,98.4203428571429,5.02756892230576,8.36287078410311,0.868501,-0.222775,0.846394,11003738,"Y"
"1043","PR",2014-06-08,201424,229,11.5967285714286,18.9493142857143,25.7504285714286,0,15.7993,263.1523,0.880442857142857,0.944814285714286,0.999742857142857,56.9123285714286,80.8430285714286,98.4799428571429,5.3984962406015,6.22442291442893,0.559099,-0.190181,0.622883,11003738,"Y"
"1044","PR",2014-06-15,201425,164,9.65868571428571,17.1759142857143,24.6837142857143,2e-04,3.6611,56.2269,0.884214285714286,0.948042857142857,1.00251428571429,57.4883285714286,84.3807571428571,98.4628142857143,5.98496240601504,7.3768589330469,0.533331,-0.294136,0.659523,11003738,"Y"
"1045","PR",2014-06-22,201426,162,11.8567428571429,18.8683142857143,26.8706857142857,0,2.0302,189.562,0.879357142857143,0.943857142857143,0.996614285714286,48.9257142857143,78.9789857142857,98.0213,3.61904761904762,8.07577414965986,0.535552,-0.575136,0.759011,11003738,"Y"
"1046","PR",2014-07-13,201429,87,9.0533,16.9650857142857,24.2851714285714,0,8.3196,49.4249,0.883128571428571,0.947857142857143,1.00177142857143,51.8575285714286,76.9349,98.1716285714286,4.5062656641604,7.75682101682778,0.392692,-1.160258,0.79895,11003738,"Y"
"1047","PR",2014-07-20,201430,69,6.53348571428571,14.6164,22.4533714285714,0.0071,24.1926,135.882,0.879371428571429,0.944914285714286,0.9987,47.6855571428571,76.3146285714286,97.1275571428572,3.90977443609023,9.07122094522019,0.39832,-1.028143,0.642561,11003738,"Y"
"1048","PR",2014-07-27,201431,56,8.52347142857143,17.1909571428571,24.9997142857143,0,0.4634,19.2472,0.8839,0.9479,1.00298571428571,53.7249571428571,77.3975714285714,97.9375571428571,4.00501253132832,9.1191126745435,0.416463,-0.751171,0.70512,11003738,"Y"
"1049","PR",2014-08-24,201435,58,7.76491428571429,18.2798285714286,28.7791,0,2.946,39.605,0.878685714285714,0.942728571428571,0.995942857142857,28.1619571428571,62.5335428571429,92.1143,3.55388471177945,11.5329205871822,0.567808,-0.619691,1.08562,11003738,"Y"
"1050","PR",2014-08-31,201436,67,10.8020142857143,20.7045857142857,31.1206285714286,3e-04,17.6375,153.1668,0.878771428571429,0.9423,0.998071428571429,42.3866,72.4720285714286,96.9055142857143,5.78195488721805,9.38714582885786,0.610548,-0.692323,1.13373,11003738,"Y"
"1051","PR",2014-09-07,201437,45,14.0133714285714,22.5233142857143,32.2038428571429,0,6.9576,64.9892,0.879342857142857,0.942471428571429,0.996971428571429,31.4619285714286,66.2733571428571,97.7597428571429,2.97243107769424,10.7187319727891,0.66481,-0.365097,1.181465,11003738,"Y"
"1052","PR",2014-10-05,201441,72,11.7780857142857,21.6494714285714,31.8507142857143,0,0.1782,22.4212,0.879842857142857,0.942757142857143,0.997942857142857,32.0412285714286,63.3755571428571,96.2638571428571,2.46616541353383,12.1929406373076,0.714569,-0.314716,1.262248,11003738,"Y"
"1053","PR",2014-10-12,201442,56,15.9996,27.1038285714286,37.6807571428571,0,0.3754,40.8858,0.878728571428571,0.940585714285714,0.994957142857143,24.7351285714286,59.9482428571429,98.4883857142857,4.30827067669173,12.7244160042965,0.76254,-0.424308,1.169703,11003738,"Y"
"1054","PR",2014-10-19,201443,91,13.6855428571429,22.8318285714286,30.9683714285714,0,8.5318,73.1863,0.878942857142857,0.941657142857143,0.996242857142857,45.9504571428571,71.8902285714286,97.3364857142857,6.47869674185464,9.11469892588614,0.790785,-0.454511,1.025474,11003738,"Y"
"1055","PR",2014-11-09,201446,56,13.5540857142857,21.794,29.1878285714286,0.0033,9.3753,88.5778,0.876157142857143,0.938685714285714,0.992057142857143,42.9091857142857,70.0742571428571,98.4798857142857,6.25814536340852,8.74273723594701,0.840955,-0.230516,1.184898,11003738,"Y"
"1056","PR",2014-11-16,201447,84,13.3732714285714,22.1966571428571,29.2685285714286,0.0018,23.7889,105.5595,0.877471428571429,0.940642857142857,0.9945,45.4551571428571,70.2128142857143,98.3347,4.78696741854637,8.83938478338704,0.775748,-0.36592,1.118132,11003738,"Y"
"1057","PR",2014-11-23,201448,85,15.6783428571429,23.3030142857143,29.2831142857143,3e-04,18.3535,138.1754,0.876042857142857,0.939085714285714,0.9924,58.6389714285714,81.7211285714286,98.3465142857143,7,7.31994060150376,0.740602,-0.461997,1.020176,11003738,"Y"
"1058","PR",2014-12-21,201452,64,15.8257571428571,23.0954428571429,28.8576714285714,0.4471,38.7047,288.5447,0.877771428571429,0.940757142857143,0.9941,64.0234285714286,82.5766142857143,98.6581571428571,7,5.8157768349445,0.666018,-0.878354,1.269413,11003738,"Y"
"1059","PR",2014-12-28,201453,80,17.845,25.0993142857143,32.6693857142857,0,18.2961,359.2745,0.875871428571429,0.939,0.989057142857143,51.6276857142857,83.6993857142857,99.0472428571428,7,6.93805800214823,0.678821,-1.112408,1.815,11003738,"Y"
"1060","PR",2015-01-04,201501,198,17.5114428571429,24.8942857142857,31.7045285714286,0,13.3725,108.213,0.879157142857143,0.9419,0.992928571428571,54.5241428571429,82.8983857142857,99.0274428571429,7,7.59463870390261,0.783935,-1.442138,1.857449,11101864,"Y"
"1061","PR",2015-02-01,201505,758,15.4042142857143,23.4967285714286,30.2757428571429,0,11.1816,146.3947,0.875371428571429,0.938314285714286,0.990185714285714,57.3615428571429,81.8744714285714,98.6593,7,7.85961886860007,0.960401,0.144495,1.83487,11101864,"Y"
"1062","PR",2015-02-08,201506,737,17.0912714285714,24.1854285714286,30.2754571428571,0.0458,21.758,142.1697,0.877742857142857,0.9403,0.991157142857143,61.0508428571429,85.0834,99.3181,7,6.76379230218403,1.057589,0.384094,2.169429,11101864,"Y"
"1063","PR",2015-03-08,201510,2501,15.3679142857143,22.5027,28.8582,0.0026,21.4569,140.5941,0.876185714285714,0.938571428571429,0.989728571428571,62.6438571428571,86.0868142857143,99.2027428571429,7,6.68592345148586,1.35073,0.247369,2.233886,11101864,"Y"
"1064","PR",2015-03-15,201511,3095,15.4206714285714,22.7762,29.8355714285714,0,5.9277,139.8719,0.8782,0.9408,0.993371428571429,56.9400571428571,82.2268,98.8891714285714,7,6.89847497314715,1.478823,0.246768,2.162431,11101864,"Y"
"1065","PR",2015-03-22,201512,3468,14.7288285714286,22.1321571428571,28.6093,0.0174,10.1508,104.9365,0.879742857142857,0.942828571428571,0.996071428571429,55.3695571428571,79.2804142857143,99.0141285714286,5.93483709273183,7.58164532760473,1.640313,0.347422,1.978557,11101864,"Y"
"1066","PR",2015-04-19,201516,3082,14.3465571428571,21.8433142857143,28.6709714285714,0.1243,21.6131,140.5858,0.879128571428571,0.9419,0.994785714285714,62.564,86.1570714285714,99.4477428571429,6.94987468671679,6.23237454350161,1.753623,0.434244,1.589245,11101864,"Y"
"1067","PR",2015-04-26,201517,2999,10.6247,19.3426857142857,26.9813714285714,0,0.0177,44.8581,0.8801,0.943257142857143,0.997271428571429,45.3072142857143,72.9728714285714,98.5244571428571,2.19298245614035,8.83650733977802,1.80037,0.05678,1.575132,11101864,"Y"
"1068","PR",2015-05-03,201518,2244,10.4514714285714,18.7080285714286,25.7286,0.0071,22.2853,143.7128,0.879342857142857,0.943214285714286,0.997485714285714,57.1818,78.8778571428571,97.6225142857143,6.72932330827068,7.80317773003938,1.819013,0.421649,1.492901,11101864,"Y"
"1069","PR",2015-05-24,201521,958,12.3224571428571,18.5383142857143,24.7403714285714,0.0225,18.305,136.6159,0.877857142857143,0.942314285714286,0.993185714285714,61.1137142857143,86.8085428571429,98.7226428571429,6.97744360902256,5.31076684568564,2.128376,-0.066068,1.807808,11101864,"Y"
"1070","PR",2015-05-31,201522,774,7.93571428571429,17.5155428571429,24.0642285714286,0,5.2697,59.2032,0.881557142857143,0.9458,0.999142857142857,58.6798714285714,82.0806571428571,99.2005285714286,4.44360902255639,8.45922774794128,1.989753,0.218668,1.622162,11101864,"Y"
"1071","PR",2015-06-07,201523,584,11.3722857142857,20.3857428571429,27.9040428571429,0,5.1553,103.5259,0.8789,0.942928571428571,0.994728571428571,47.2434571428571,80.8227857142857,97.7538857142857,3.2280701754386,8.17382291442893,1.986012,0.285689,1.506255,11101864,"Y"
"1072","PR",2015-07-05,201527,113,8.72202857142857,15.5031428571429,22.1637285714286,1.1201,34.4517,191.859,0.879,0.943971428571429,0.997428571428571,67.4568142857143,86.7493571428571,96.9711142857143,6.89473684210526,5.66910032223416,2.075409,0.306695,1.918626,11101864,"Y"
"1073","PR",2015-07-12,201528,87,13.3126,19.3532,27.0275571428571,0.0155,37.5692,374.8837,0.879185714285714,0.943828571428571,0.996742857142857,53.6529,86.8898285714286,99.5334714285714,6.79197994987469,6.42112144647333,2.270136,0.333914,1.694335,11101864,"Y"
"1074","PR",2015-07-19,201529,121,9.53245714285714,16.9542285714286,24.0847714285714,0.0025,15.4274,96.169,0.880885714285714,0.945814285714286,0.9999,56.3083142857143,79.8025571428571,97.0717,5.66917293233083,7.24074360902256,2.322317,0.344611,1.774541,11101864,"Y"
"1075","PR",2015-08-16,201533,74,11.0737,19.7519,28.4841285714286,0,0.9008,22.0722,0.879914285714286,0.944057142857143,0.997942857142857,31.3681428571429,63.3871571428571,94.9549,4.04010025062657,10.1218334049409,2.513629,0.63414,1.82295,11101864,"Y"
"1076","PR",2015-08-23,201534,61,10.4457285714286,19.1348285714286,28.6430142857143,1e-04,22.6203,99.1103,0.879642857142857,0.943214285714286,0.997442857142857,43.2756,77.3149714285714,98.1704714285714,5.96992481203007,9.3414030075188,2.536386,0.555184,2.072092,11101864,"Y"
"1077","PR",2015-09-20,201538,66,16.1469142857143,25.4414714285714,34.4777571428571,0,8.6017,89.9935,0.876642857142857,0.939185714285714,0.992242857142857,29.0300428571429,61.8273571428571,98.7231428571429,3.71929824561404,10.8923870390261,2.687999,0.783829,1.981532,11101864,"Y"
"1078","PR",2015-09-27,201539,74,13.5958285714286,21.0553285714286,28.9272,0.9224,39.1872,211.0854,0.876542857142857,0.9401,0.993071428571429,56.5681285714286,85.0283142857143,99.0230714285714,6.93734335839599,7.35595653419262,2.750123,0.608026,1.99978,11101864,"Y"
"1079","PR",2015-10-04,201540,56,14.4838428571429,22.6777714285714,30.0332142857143,0.6666,27.5622,140.8414,0.877271428571429,0.9407,0.995357142857143,49.6709571428571,79.3866,98.1589,5.97744360902256,8.18641958467598,2.926312,0.871196,2.251353,11101864,"Y"
"1080","PR",2015-11-01,201544,122,13.5077428571429,21.3105142857143,27.5915857142857,1.1069,33.5529,175.2473,0.877471428571429,0.940214285714286,0.994842857142857,66.7028142857143,86.2288285714286,98.9361714285714,7,5.56784754744003,2.985921,1.356977,1.911943,11101864,"Y"
"1081","PR",2015-11-08,201545,147,16.6115142857143,24.6548428571429,32.4579857142857,0,13.4491,100.6854,0.8775,0.939971428571429,0.993085714285714,54.2217,81.6112142857143,99.4589714285714,7,8.45147604726101,2.926458,1.231997,1.717015,11101864,"Y"
"1082","PR",2015-11-15,201546,221,15.1945714285714,22.5554571428571,28.9617857142857,0.0678,53.4453,233.9452,0.872771428571429,0.936342857142857,0.988985714285714,67.4121142857143,86.1978714285714,98.8827,7,6.45052040816326,2.890538,1.297681,1.537127,11101864,"Y"
"1083","PR",2015-12-06,201549,456,15.9556285714286,22.8443,28.7056714285714,0.0525,42.9361,193.9567,0.876085714285714,0.939414285714286,0.991685714285714,60.0578,87.0529857142857,99.0768142857143,7,6.18644142499105,2.950304,0.757504,1.131596,11101864,"Y"
"1084","PR",2015-12-13,201550,603,17.2162142857143,24.1921285714286,31.2288285714286,0,20.6389,141.2529,0.876942857142857,0.939742857142857,0.991371428571429,60.3985142857143,84.6430285714286,98.7994857142857,7,7.339338811314,2.872998,0.50261,1.116586,11101864,"Y"
"1085","PR",2015-12-20,201551,628,17.6642285714286,24.3246,30.4790428571429,0.0098,23.8649,325.9727,0.877842857142857,0.940471428571429,0.992457142857143,65.7210857142857,86.7178714285714,99.0712428571428,7,6.35325349087003,2.740672,0.364469,1.2082,11101864,"Y"
"1086","PR",2016-01-03,201601,1338,17.4139428571429,24.4386714285714,29.8218571428571,0.0062,11.3129,101.3799,0.876914285714286,0.938971428571429,0.992371428571429,61.5877285714286,82.2610857142857,98.6979571428571,7,6.07585861081275,2.854668,0.151113,1.4176,11195664,"Y"
"1087","PR",2016-01-10,201602,1928,18.0238,24.3555,30.3287285714286,0.3835,45.0374,438.9618,0.8743,0.9364,0.988514285714286,61.6603857142857,85.2690142857143,99.1508571428571,7,5.74321160042965,2.905912,0.568571,1.671054,11195664,"Y"
"1088","PR",2016-01-17,201603,2900,13.6326714285714,23.8822428571429,31.7418285714286,0,0.0193,39.69,0.878171428571428,0.940028571428571,0.993371428571429,35.4222142857143,62.8785428571429,98.1577714285714,1.78947368421053,10.3389146437522,2.887751,0.823221,1.782708,11195664,"Y"
"1089","PR",2016-01-24,201604,2889,17.1019571428571,24.9617,31.2662571428571,0.0141,18.0742,121.3674,0.8763,0.9389,0.991571428571429,60.3110428571429,78.3730857142857,98.4762714285714,6.51629072681704,7.52248270676692,2.7898,1.011929,1.762437,11195664,"Y"
"1090","PR",2016-01-31,201605,3317,17.4640571428571,24.4144857142857,31.2085,0.6146,18.4587,257.2887,0.879071428571429,0.941842857142857,0.993014285714286,56.6304571428571,83.0752571428571,99.7596714285714,7,7.21188413891872,2.752513,0.79804,1.852365,11195664,"Y"
"1091","PR",2016-02-07,201606,3919,18.3872,25.2308,31.6394428571429,0.0099,15.0356,135.4084,0.878514285714286,0.941214285714286,0.993171428571429,60.0484285714286,83.2228142857143,98.5298,7,6.85232903687791,2.574299,0.591364,1.932367,11195664,"Y"
"1092","PR",2016-02-14,201607,4153,18.7046857142857,25.1422285714286,32.6073571428571,5e-04,18.1577,118.9026,0.877214285714286,0.939471428571429,0.990728571428572,59.0349285714286,85.9379142857143,99.4780571428571,7,7.06588811313999,2.353955,0.42519,1.996685,11195664,"Y"
"1093","PR",2016-02-21,201608,4594,18.0134857142857,22.8564714285714,28.4851142857143,0.1078,62.3098,255.3734,0.875842857142857,0.939457142857143,0.989457142857143,73.9465714285714,91.1540142857143,99.6450142857143,7,4.244625349087,2.257534,0.539092,2.273748,11195664,"Y"
"1094","PR",2016-02-28,201609,4736,14.7693142857143,21.9536571428571,27.4790428571429,0.4651,26.5882,186.0618,0.876842857142857,0.940828571428571,0.993214285714286,64.1132428571429,82.9967857142857,97.6750142857143,6.85714285714286,6.05257282491944,2.145453,0.804077,2.265818,11195664,"Y"
"1095","PR",2016-03-06,201610,4332,14.6935428571429,22.5211285714286,28.8256285714286,0.6419,19.8195,139.7192,0.877557142857143,0.940571428571429,0.992,55.8198428571429,79.3948714285714,98.0478571428572,6.61654135338346,7.87387525957751,2.148546,0.825453,2.050267,11195664,"Y"
"1096","PR",2016-03-13,201611,3874,15.5873142857143,23.3711857142857,30.0902428571429,0,1.8573,48.3171,0.882214285714286,0.944542857142857,0.997914285714286,54.6316428571429,76.9701714285714,97.8384714285714,6.77694235588972,8.25359233798783,1.961749,0.82591,1.840041,11195664,"Y"
"1097","PR",2016-03-20,201612,4356,16.0867,22.9569142857143,29.3321,0.706,22.5585,296.4097,0.878028571428571,0.941142857142857,0.993457142857143,57.4865428571429,82.2969714285714,99.5231428571429,6.7218045112782,6.26602871464375,1.708663,0.753954,1.987782,11195664,"Y"
"1098","PR",2016-03-27,201613,4069,13.5662142857143,22.3386857142857,30.1344857142857,0,2.9138,47.0759,0.880971428571429,0.9439,0.995142857142857,52.4839,78.9240285714286,98.5065142857143,5.55137844611529,9.50347880415324,1.625636,0.488376,2.110441,11195664,"Y"
"1099","PR",2016-04-03,201614,4018,16.5466857142857,25.6006428571429,33.4621857142857,0,0.1301,16.9741,0.879885714285714,0.942042857142857,0.993985714285714,42.5145285714286,73.0041571428571,99.0154285714286,4.95488721804511,9.70272481203008,1.608642,1.000444,2.180343,11195664,"Y"
"1100","PR",2016-04-10,201615,3635,17.1390714285714,25.5651285714286,33.5530714285714,0,1.6335,105.0153,0.8801,0.942014285714286,0.994271428571429,38.8524,72.7764285714286,99.2725857142857,6.79949874686717,8.26701897601146,1.393868,0.80251,1.725049,11195664,"Y"
"1101","PR",2016-04-17,201616,2981,16.6181142857143,26.0118285714286,34.2035857142857,0,0.0132,23.5542,0.879757142857143,0.941757142857143,0.9939,29.5986142857143,58.5847571428571,98.1876285714286,1.66416040100251,9.9341596849266,1.300321,0.610927,1.723242,11195664,"Y"
"1102","PR",2016-04-24,201617,1677,8.16595714285714,17.6368714285714,25.8063285714286,0.2158,24.1501,137.8272,0.876642857142857,0.941485714285714,0.992457142857143,41.1908142857143,68.8525142857143,93.0294714285714,4.07017543859649,8.08596759756534,1.196091,0.312108,1.766475,11195664,"Y"
"1103","PR",2016-05-01,201618,837,7.69071428571429,17.0916571428571,25.8240142857143,0,5.1355,67.5773,0.881342857142857,0.945185714285714,0.9986,43.3611857142857,73.6053,97.9208571428571,3.06265664160401,9.98332581453634,1.075409,0.558917,1.771793,11195664,"Y"
"1104","PR",2016-05-08,201619,559,12.5237,18.8307142857143,25.4993714285714,0.5185,28.6254,181.0216,0.880585714285714,0.944214285714286,0.997457142857143,63.0309857142857,88.3491714285714,99.0706,6.92230576441103,5.21984532760473,0.972803,0.21935,1.957857,11195664,"Y"
"1105","PR",2016-05-15,201620,354,8.4424,17.1878714285714,23.5701285714286,0.0473,28.6395,148.6625,0.879128571428571,0.943942857142857,0.996828571428572,64.4020714285714,81.9224285714286,97.4412428571429,6.07518796992481,6.57871675617615,0.905176,-0.228228,1.985588,11195664,"Y"
"1106","PR",2016-05-22,201621,215,8.91071428571429,15.5434285714286,21.8498,0.1625,24.9799,142.2526,0.882585714285714,0.947285714285714,1.00144285714286,64.3290571428571,82.9549428571429,97.7166714285714,5.38095238095238,5.99134493376298,0.780693,-0.793398,1.915721,11195664,"Y"
"1107","PR",2016-05-29,201622,137,8.28198571428571,15.5277428571429,21.9368,0.2137,28.0398,114.945,0.876357142857143,0.941442857142857,0.993228571428571,67.6847571428571,88.7248428571429,99.6343857142857,6.83959899749373,5.21136670247046,0.715437,-1.25,1.898159,11195664,"Y"
"1108","PR",2016-06-05,201623,67,2.51772857142857,12.2540428571429,19.8315,0,13.4121,94.2302,0.880071428571429,0.945085714285714,0.997742857142857,52.7766571428571,78.3578571428571,97.4760857142857,3.67418546365915,7.90102713927676,0.507105,-1.455711,1.901883,11195664,"Y"
"1109","PR",2016-06-12,201624,79,5.11774285714286,13.4058,21.9108428571429,0,3.3104,50.6996,0.884614285714286,0.949428571428571,1.00387142857143,55.2225571428571,78.5689,96.0482285714286,2.50125313283208,10.133935481561,0.521356,-1.530708,1.766927,11195664,"Y"
"1110","PR",2016-06-19,201625,69,7.14061428571429,15.0385285714286,22.5334428571429,0.0014,22.5465,136.4631,0.883485714285714,0.947457142857143,1.00332857142857,64.8649285714286,85.9777571428571,99.6029428571428,5.4937343358396,6.59982198353025,0.567863,-1.633125,1.787936,11195664,"Y"
